name,selling_price,km_driven,fuel,seller_type,transmission,owner,mileage_km_per_ltr,engine,max_power_bhp,seats,brand,car_age,brand_category,km_per_year,price_per_km,power_to_engine_ratio
Honda City i VTEC V,675000,53201.0,Petrol,Trustmark Dealer,Manual,Second Owner,17.8,1497.0,117.3,5.0,Honda,8,Non-Luxury,6650.125,12.68773143361967,0.0783567134268537
Maruti Baleno Delta,570000,25272.0,Petrol,Trustmark Dealer,Manual,First Owner,21.01,1197.0,81.8,5.0,Maruti,7,Non-Luxury,3610.285714285714,22.55460588793922,0.0683375104427736
Maruti Vitara Brezza ZDi Plus,850000,53619.0,Diesel,Trustmark Dealer,Manual,First Owner,24.3,1248.0,88.5,5.0,Maruti,7,Non-Luxury,7659.857142857143,15.852589567131055,0.07091346153846154
Ford Ecosport 1.5 Petrol Ambiente,640000,6001.0,Petrol,Dealer,Manual,First Owner,15.9,1496.0,120.69,5.0,Ford,6,Non-Luxury,1000.1666666666666,106.6488918513581,0.08067513368983957
Tata Indigo CS LS (TDI) BS-III,250000,80000.0,Diesel,Individual,Manual,First Owner,19.09,1405.0,69.01,5.0,Tata,11,Non-Luxury,7272.727272727273,3.125,0.04911743772241993
Renault Duster 110PS Diesel RxZ,1250000,12000.0,Diesel,Individual,Manual,First Owner,19.6,1461.0,108.45,5.0,Renault,6,Non-Luxury,2000.0,104.16666666666667,0.0742299794661191
Ford EcoSport 1.5 Petrol Titanium BSIV,889000,25000.0,Petrol,Individual,Manual,First Owner,17.0,1497.0,121.31,5.0,Ford,7,Non-Luxury,3571.4285714285716,35.56,0.08103540414161657
Hyundai i20 2015-2017 Asta Option 1.4 CRDi,750000,40000.0,Diesel,Individual,Manual,Second Owner,22.54,1396.0,88.73,5.0,Hyundai,7,Non-Luxury,5714.285714285715,18.75,0.06356017191977077
Maruti Swift Ldi BSIV,320000,130000.0,Diesel,Individual,Manual,Third Owner,17.8,1248.0,75.0,5.0,Maruti,14,Non-Luxury,9285.714285714286,2.4615384615384617,0.06009615384615385
Skoda Yeti Ambition 4WD,600000,202000.0,Diesel,Individual,Manual,First Owner,17.67,1968.0,138.08,5.0,Skoda,13,Non-Luxury,15538.461538461539,2.9702970297029703,0.07016260162601627
Maruti Ciaz S 1.3,1000000,40000.0,Diesel,Individual,Manual,First Owner,28.09,1248.0,88.5,5.0,Maruti,6,Non-Luxury,6666.666666666667,25.0,0.07091346153846154
Maruti Zen LX,110000,70000.0,Petrol,Individual,Manual,Fourth & Above Owner,17.3,993.0,60.0,5.0,Maruti,24,Non-Luxury,2916.6666666666665,1.5714285714285714,0.06042296072507553
Honda City 2017-2020 GXi,250000,120000.0,Petrol,Individual,Manual,Second Owner,17.7,1497.0,78.0,5.0,Honda,16,Non-Luxury,7500.0,2.0833333333333335,0.052104208416833664
Maruti Swift Dzire VDI,600000,60000.0,Diesel,Individual,Manual,First Owner,26.59,1248.0,74.0,5.0,Maruti,9,Non-Luxury,6666.666666666667,10.0,0.05929487179487179
Maruti Zen Estilo LXI BS IV,165000,60000.0,Petrol,Individual,Manual,First Owner,19.0,998.0,67.1,5.0,Maruti,15,Non-Luxury,4000.0,2.75,0.06723446893787574
Maruti Alto LXI,118000,60000.0,Petrol,Individual,Manual,Second Owner,19.7,796.0,46.3,5.0,Maruti,20,Non-Luxury,3000.0,1.9666666666666666,0.05816582914572864
Maruti Baleno Delta 1.3,700000,78000.0,Diesel,Individual,Manual,First Owner,27.39,1248.0,74.0,5.0,Maruti,8,Non-Luxury,9750.0,8.974358974358974,0.05929487179487179
Renault Duster 85PS Diesel RxL Optional,585000,80000.0,Diesel,Individual,Manual,Second Owner,20.46,1461.0,83.8,5.0,Renault,11,Non-Luxury,7272.727272727273,7.3125,0.05735797399041752
Maruti Alto LXi,120000,120000.0,Petrol,Individual,Manual,Fourth & Above Owner,19.7,796.0,46.3,5.0,Maruti,18,Non-Luxury,6666.666666666667,1.0,0.05816582914572864
Maruti 800 Std MPFi,65000,90000.0,Petrol,Individual,Manual,Fourth & Above Owner,16.1,796.0,37.0,4.0,Maruti,21,Non-Luxury,4285.714285714285,0.7222222222222222,0.04648241206030151
Maruti Alto LX,150000,100000.0,Petrol,Individual,Manual,Second Owner,19.7,796.0,46.3,5.0,Maruti,18,Non-Luxury,5555.555555555556,1.5,0.05816582914572864
Maruti Alto Std,150000,70000.0,Petrol,Individual,Manual,Fourth & Above Owner,19.7,796.0,46.3,5.0,Maruti,15,Non-Luxury,4666.666666666667,2.142857142857143,0.05816582914572864
Hyundai Accent VIVA CRDi,170000,160000.0,Diesel,Individual,Manual,Third Owner,13.1,1493.0,82.0,5.0,Hyundai,20,Non-Luxury,8000.0,1.0625,0.05492297387809779
Mahindra Scorpio 2.6 CRDe,250000,120000.0,Diesel,Individual,Manual,Third Owner,10.5,2179.0,120.0,8.0,Mahindra,18,Non-Luxury,6666.666666666667,2.0833333333333335,0.05507113354749885
Hyundai Accent CRDi,100000,100000.0,Diesel,Individual,Manual,Third Owner,13.1,1493.0,82.0,5.0,Hyundai,19,Non-Luxury,5263.1578947368425,1.0,0.05492297387809779
Maruti Ertiga VDI,599000,60000.0,Diesel,Individual,Manual,Second Owner,20.77,1248.0,88.76,7.0,Maruti,11,Non-Luxury,5454.545454545455,9.983333333333333,0.07112179487179487
Chevrolet Cruze LTZ,250000,135000.0,Diesel,Individual,Manual,Third Owner,18.3,1991.0,147.9,5.0,Chevrolet,14,Non-Luxury,9642.857142857143,1.8518518518518519,0.07428427925665496
Maruti Swift VXI Optional,570000,90000.0,Petrol,Individual,Manual,First Owner,20.4,1197.0,81.8,5.0,Maruti,8,Non-Luxury,11250.0,6.333333333333333,0.0683375104427736
Volkswagen Polo Diesel Highline 1.2L,440000,75000.0,Diesel,Individual,Manual,Second Owner,22.07,1199.0,73.9,5.0,Volkswagen,11,Non-Luxury,6818.181818181818,5.866666666666666,0.06163469557964971
Toyota Innova 2.5 E Diesel MS 7-seater,300000,185000.0,Diesel,Individual,Manual,Second Owner,11.4,2494.0,100.6,7.0,Toyota,19,Non-Luxury,9736.842105263158,1.6216216216216217,0.04033680834001604
Nissan Micra XV CVT,300000,71717.0,Petrol,Individual,Automatic,Second Owner,19.34,1198.0,76.0,5.0,Nissan,9,Non-Luxury,7968.555555555556,4.1831086074431445,0.06343906510851419
Mahindra Scorpio VLX 2WD ABS AT BSIII,500000,150000.0,Diesel,Individual,Automatic,Second Owner,11.79,2179.0,120.0,8.0,Mahindra,13,Non-Luxury,11538.461538461539,3.3333333333333335,0.05507113354749885
Maruti Swift Dzire VDI,660000,55000.0,Diesel,Individual,Manual,First Owner,26.59,1248.0,74.0,5.0,Maruti,8,Non-Luxury,6875.0,12.0,0.05929487179487179
Ford Fiesta Classic 1.6 Duratec LXI,256000,90000.0,Petrol,Individual,Manual,Second Owner,15.3,1596.0,99.6,5.0,Ford,12,Non-Luxury,7500.0,2.8444444444444446,0.06240601503759398
Renault KWID 1.0 RXT Optional,409999,35000.0,Petrol,Individual,Manual,First Owner,23.01,999.0,67.0,5.0,Renault,6,Non-Luxury,5833.333333333333,11.714257142857143,0.06706706706706707
Toyota Fortuner 4x4 MT,1888000,120000.0,Diesel,Individual,Manual,Second Owner,12.55,2982.0,168.5,7.0,Toyota,9,Non-Luxury,13333.333333333334,15.733333333333333,0.05650570087189805
Hyundai Santro Xing GLS LPG,250000,100000.0,LPG,Individual,Manual,Second Owner,13.45,1086.0,62.1,5.0,Hyundai,13,Non-Luxury,7692.307692307692,2.5,0.057182320441988954
Honda Civic 1.8 V AT,280000,40000.0,Petrol,Individual,Automatic,Third Owner,12.9,1799.0,130.0,5.0,Honda,15,Non-Luxury,2666.6666666666665,7.0,0.07226236798221233
Mahindra Xylo D2,300000,100000.0,Diesel,Individual,Manual,First Owner,13.0,2489.0,95.0,8.0,Mahindra,14,Non-Luxury,7142.857142857143,3.0,0.03816793893129771
Tata Safari Storme LX,900000,120000.0,Diesel,Individual,Manual,First Owner,14.1,2179.0,147.94,5.0,Tata,8,Non-Luxury,15000.0,7.5,0.06789352914180817
Maruti Zen Estilo VXI BSIV,190000,60000.0,Petrol,Individual,Manual,First Owner,19.0,998.0,67.1,5.0,Maruti,10,Non-Luxury,6000.0,3.1666666666666665,0.06723446893787574
Mahindra Bolero Power Plus Plus AC BSIV PS,800000,2000.0,Diesel,Individual,Manual,First Owner,15.96,2523.0,63.0,9.0,Mahindra,5,Non-Luxury,400.0,400.0,0.02497027348394768
Mahindra Scorpio EX,450000,100000.0,Diesel,Individual,Manual,First Owner,14.0,2523.0,75.0,8.0,Mahindra,12,Non-Luxury,8333.333333333334,4.5,0.029726516052318668
Mahindra Xylo D2 BS III,400000,110000.0,Diesel,Individual,Manual,First Owner,14.95,2489.0,93.7,7.0,Mahindra,9,Non-Luxury,12222.222222222223,3.6363636363636362,0.037645640819606266
Tata New Safari Dicor VX 4X2 BS IV,150000,90000.0,Diesel,Individual,Manual,Second Owner,13.93,2179.0,138.1,7.0,Tata,15,Non-Luxury,6000.0,1.6666666666666667,0.06337769619091325
Tata Indigo CR4,200000,84321.0,Diesel,Individual,Manual,First Owner,23.57,1396.0,70.0,5.0,Tata,13,Non-Luxury,6486.2307692307695,2.3718883789328875,0.050143266475644696
Mahindra XUV500 W8 AWD,600000,177000.0,Diesel,Individual,Manual,First Owner,15.1,2179.0,140.0,7.0,Mahindra,11,Non-Luxury,16090.90909090909,3.389830508474576,0.06424965580541533
Tata Indica Vista Aqua 1.3 Quadrajet,175000,60000.0,Diesel,Individual,Manual,First Owner,18.0,1248.0,75.0,5.0,Tata,14,Non-Luxury,4285.714285714285,2.9166666666666665,0.06009615384615385
Tata Indigo CS LE (TDI) BS-III,99000,205000.0,Diesel,Individual,Manual,Second Owner,19.09,1396.0,69.0,5.0,Tata,16,Non-Luxury,12812.5,0.48292682926829267,0.0494269340974212
Hyundai i10 Asta,215000,70000.0,Petrol,Individual,Manual,Second Owner,20.36,1197.0,78.9,5.0,Hyundai,16,Non-Luxury,4375.0,3.0714285714285716,0.06591478696741855
Maruti Omni E 8 Str STD,190000,70000.0,Petrol,Individual,Manual,Third Owner,18.9,1197.0,81.83,5.0,Maruti,13,Non-Luxury,5384.615384615385,2.7142857142857144,0.06836257309941521
Renault Duster 110PS Diesel RxL,520000,126000.0,Diesel,Individual,Manual,Second Owner,19.01,1461.0,108.45,5.0,Renault,11,Non-Luxury,11454.545454545454,4.126984126984127,0.0742299794661191
Ford Endeavour 3.2 Titanium AT 4X4,2280000,120000.0,Diesel,Individual,Automatic,Second Owner,10.91,3198.0,197.0,7.0,Ford,8,Non-Luxury,15000.0,19.0,0.06160100062539087
Tata Indica Vista TDI LS,285000,70000.0,Diesel,Individual,Manual,First Owner,19.1,1405.0,70.0,5.0,Tata,9,Non-Luxury,7777.777777777777,4.071428571428571,0.0498220640569395
Mahindra TUV 300 T4 Plus,660000,82000.0,Diesel,Individual,Manual,First Owner,18.49,1493.0,100.0,7.0,Mahindra,7,Non-Luxury,11714.285714285714,8.048780487804878,0.06697923643670463
Maruti 800 Std,31504,110000.0,Petrol,Individual,Manual,Third Owner,16.1,796.0,37.0,4.0,Maruti,20,Non-Luxury,5500.0,0.2864,0.04648241206030151
Maruti Swift Dzire VXI,515000,45000.0,Petrol,Individual,Manual,Second Owner,20.85,1197.0,83.14,5.0,Maruti,9,Non-Luxury,5000.0,11.444444444444445,0.06945697577276524
Nissan Sunny Diesel XL,295000,70000.0,Diesel,Individual,Manual,Second Owner,21.64,1461.0,84.8,5.0,Nissan,12,Non-Luxury,5833.333333333333,4.214285714285714,0.05804243668720054
Nissan Terrano XL 85 PS,700000,80000.0,Diesel,Individual,Manual,Second Owner,20.45,1461.0,83.8,5.0,Nissan,9,Non-Luxury,8888.888888888889,8.75,0.05735797399041752
Mahindra Scorpio Intelli Hybrid S6 Plus,1100000,45000.0,Diesel,Individual,Manual,First Owner,15.4,2179.0,120.0,7.0,Mahindra,7,Non-Luxury,6428.571428571428,24.444444444444443,0.05507113354749885
Hyundai EON 1.0 Era Plus,300000,60000.0,Petrol,Individual,Manual,First Owner,20.3,998.0,68.05,5.0,Hyundai,7,Non-Luxury,8571.42857142857,5.0,0.06818637274549098
Maruti Swift VXI,450000,41800.0,Petrol,Individual,Manual,First Owner,18.6,1197.0,85.8,5.0,Maruti,11,Non-Luxury,3800.0,10.76555023923445,0.07167919799498747
Maruti Estilo LXI,135000,132000.0,Petrol,Individual,Manual,Second Owner,18.9,1197.0,81.83,5.0,Maruti,14,Non-Luxury,9428.57142857143,1.0227272727272727,0.06836257309941521
Maruti Swift Dzire VDI,700000,50000.0,Diesel,Individual,Manual,Second Owner,28.4,1248.0,74.02,5.0,Maruti,7,Non-Luxury,7142.857142857143,14.0,0.05931089743589743
Ford Figo Diesel ZXI,250000,40000.0,Diesel,Individual,Manual,First Owner,20.0,1399.0,68.0,5.0,Ford,12,Non-Luxury,3333.3333333333335,6.25,0.04860614724803431
Maruti Wagon R LXI Minor,140000,96000.0,Petrol,Individual,Manual,Second Owner,18.9,1061.0,67.0,5.0,Maruti,15,Non-Luxury,6400.0,1.4583333333333333,0.06314797360980208
Mahindra Xylo D4 BSIII,250000,117000.0,Diesel,Individual,Manual,First Owner,14.0,2498.0,112.0,8.0,Mahindra,12,Non-Luxury,9750.0,2.1367521367521367,0.04483586869495596
Hyundai i10 Era,210000,110000.0,Petrol,Individual,Manual,Second Owner,19.81,1086.0,68.05,5.0,Hyundai,13,Non-Luxury,8461.538461538461,1.9090909090909092,0.06266114180478821
Honda Amaze S i-Dtech,420000,100000.0,Diesel,Individual,Manual,Second Owner,25.8,1498.0,98.6,5.0,Honda,10,Non-Luxury,10000.0,4.2,0.06582109479305741
Maruti Alto LXi,130000,88700.0,Petrol,Individual,Manual,Third Owner,19.7,796.0,46.3,5.0,Maruti,17,Non-Luxury,5217.64705882353,1.4656144306651635,0.05816582914572864
Nissan Sunny XL,320000,70000.0,Petrol,Individual,Manual,Second Owner,16.95,1498.0,97.7,5.0,Nissan,12,Non-Luxury,5833.333333333333,4.571428571428571,0.06522029372496663
Maruti Wagon R LX BSIII,200000,110000.0,Petrol,Individual,Manual,Second Owner,17.3,1061.0,64.0,5.0,Maruti,14,Non-Luxury,7857.142857142857,1.8181818181818181,0.060320452403393024
Maruti Alto 800 LXI,310000,15000.0,Petrol,Individual,Manual,First Owner,22.74,796.0,47.3,5.0,Maruti,8,Non-Luxury,1875.0,20.666666666666668,0.059422110552763814
Mahindra Verito 1.5 D4 BSIII,200000,80000.0,Diesel,Individual,Manual,Second Owner,20.8,1461.0,65.0,5.0,Mahindra,12,Non-Luxury,6666.666666666667,2.5,0.044490075290896644
Maruti Ritz VXi,350000,50000.0,Petrol,Individual,Manual,First Owner,18.5,1197.0,85.8,5.0,Maruti,10,Non-Luxury,5000.0,7.0,0.07167919799498747
Hyundai EON Sportz,444000,15000.0,Petrol,Individual,Manual,First Owner,21.1,814.0,55.2,5.0,Hyundai,6,Non-Luxury,2500.0,29.6,0.06781326781326781
Datsun RediGO T,300000,25000.0,Petrol,Individual,Manual,First Owner,22.7,799.0,53.64,5.0,Datsun,7,Non-Luxury,3571.4285714285716,12.0,0.06713391739674593
Mahindra Verito 1.5 D4 BSIII,225000,57000.0,Diesel,Individual,Manual,Second Owner,21.0,1461.0,64.1,5.0,Mahindra,13,Non-Luxury,4384.615384615385,3.9473684210526314,0.04387405886379192
Mahindra Bolero 2011-2019 ZLX,600000,75000.0,Diesel,Individual,Manual,First Owner,15.96,2523.0,62.1,7.0,Mahindra,12,Non-Luxury,6250.0,8.0,0.02461355529131986
Maruti Eeco 5 Seater AC BSIV,260000,26000.0,Petrol,Individual,Manual,First Owner,15.37,1196.0,73.0,5.0,Maruti,11,Non-Luxury,2363.6363636363635,10.0,0.061036789297658864
Hyundai Xcent 1.1 CRDi S Option,375000,160000.0,Diesel,Individual,Manual,First Owner,24.4,1120.0,71.01,5.0,Hyundai,9,Non-Luxury,17777.777777777777,2.34375,0.06340178571428572
Maruti Alto LXi BSIII,150000,120000.0,Petrol,Individual,Manual,Second Owner,19.7,796.0,46.3,5.0,Maruti,14,Non-Luxury,8571.42857142857,1.25,0.05816582914572864
Maruti Alto LXi,110000,50000.0,Petrol,Individual,Manual,Second Owner,19.7,796.0,46.3,5.0,Maruti,10,Non-Luxury,5000.0,2.2,0.05816582914572864
Maruti Alto LX,225000,40000.0,Petrol,Individual,Manual,First Owner,19.7,796.0,46.3,5.0,Maruti,12,Non-Luxury,3333.3333333333335,5.625,0.05816582914572864
Toyota Etios GD,400000,90000.0,Diesel,Individual,Manual,Third Owner,20.0,2494.0,102.0,7.0,Toyota,13,Non-Luxury,6923.076923076923,4.444444444444445,0.0408981555733761
Maruti Esteem Vxi - BSII,93000,120000.0,Petrol,Individual,Manual,Third Owner,18.9,1197.0,81.83,5.0,Maruti,19,Non-Luxury,6315.789473684211,0.775,0.06836257309941521
Honda City i VTEC V,860000,28000.0,Petrol,Individual,Manual,First Owner,17.8,1497.0,117.3,5.0,Honda,7,Non-Luxury,4000.0,30.714285714285715,0.0783567134268537
Maruti Swift Dzire LDI,650000,50000.0,Diesel,Individual,Manual,First Owner,28.4,1248.0,74.02,5.0,Maruti,6,Non-Luxury,8333.333333333334,13.0,0.05931089743589743
Maruti Ertiga ZDI,650000,90000.0,Diesel,Individual,Manual,First Owner,20.77,1248.0,88.8,7.0,Maruti,10,Non-Luxury,9000.0,7.222222222222222,0.07115384615384615
Hyundai Verna 1.4 CRDi,710000,40000.0,Diesel,Individual,Manual,First Owner,24.8,1396.0,88.7,5.0,Hyundai,8,Non-Luxury,5000.0,17.75,0.06353868194842408
Ford Figo 1.5D Base MT,430000,113000.0,Diesel,Individual,Manual,First Owner,25.83,1498.0,99.0,5.0,Ford,7,Non-Luxury,16142.857142857143,3.8053097345132745,0.06608811748998665
Maruti Swift Vdi BSIII,305000,188000.0,Diesel,Individual,Manual,Second Owner,17.8,1248.0,75.0,5.0,Maruti,13,Non-Luxury,14461.538461538461,1.622340425531915,0.06009615384615385
Ford Figo Diesel Titanium,220000,100000.0,Diesel,Individual,Manual,First Owner,20.0,1399.0,68.0,5.0,Ford,13,Non-Luxury,7692.307692307692,2.2,0.04860614724803431
Tata Sumo MKII Turbo 2.0 LX,150000,225000.0,Diesel,Individual,Manual,Third Owner,14.0,1948.0,90.0,9.0,Tata,14,Non-Luxury,16071.42857142857,0.6666666666666666,0.04620123203285421
Mahindra TUV 300 mHAWK100 T8,660000,67000.0,Diesel,Individual,Manual,Second Owner,18.49,1493.0,100.0,7.0,Mahindra,7,Non-Luxury,9571.42857142857,9.850746268656716,0.06697923643670463
Chevrolet Beat Diesel LT Option,140000,70000.0,Diesel,Individual,Manual,Fourth & Above Owner,25.44,936.0,57.6,5.0,Chevrolet,13,Non-Luxury,5384.615384615385,2.0,0.06153846153846154
Toyota Corolla Altis JS MT,1100000,50000.0,Petrol,Individual,Manual,First Owner,14.28,1798.0,138.03,5.0,Toyota,9,Non-Luxury,5555.555555555556,22.0,0.0767686318131257
Jaguar XF 2.2 Litre Luxury,2450000,60000.0,Diesel,Individual,Automatic,First Owner,16.36,2179.0,187.7,5.0,Jaguar,11,Luxury,5454.545454545455,40.833333333333336,0.08614043139054611
Volkswagen Ameo 1.5 TDI Comfortline AT,625000,34000.0,Diesel,Individual,Automatic,First Owner,22.0,1498.0,108.495,5.0,Volkswagen,7,Non-Luxury,4857.142857142857,18.38235294117647,0.07242656875834447
Honda City 1.5 GXI,198000,110000.0,Petrol,Individual,Manual,Third Owner,12.8,1493.0,100.0,5.0,Honda,20,Non-Luxury,5500.0,1.8,0.06697923643670463
Hyundai Santro GS zipPlus,60000,71000.0,Petrol,Individual,Manual,Second Owner,18.9,1197.0,81.83,5.0,Hyundai,23,Non-Luxury,3086.9565217391305,0.8450704225352113,0.06836257309941521
Maruti Wagon R LXI,130000,140000.0,Petrol,Individual,Manual,Second Owner,18.9,998.0,67.1,5.0,Maruti,19,Non-Luxury,7368.421052631579,0.9285714285714286,0.06723446893787574
Honda City Corporate Edition,540000,100000.0,Petrol,Individual,Manual,Second Owner,16.8,1497.0,116.3,5.0,Honda,12,Non-Luxury,8333.333333333334,5.4,0.07768871075484302
Hyundai Grand i10 1.2 Kappa Sportz AT,550000,10000.0,Petrol,Individual,Automatic,First Owner,18.9,1197.0,81.86,5.0,Hyundai,7,Non-Luxury,1428.5714285714287,55.0,0.0683876357560568
Maruti Celerio ZXI Optional,475000,30000.0,Petrol,Individual,Manual,First Owner,21.63,998.0,67.04,5.0,Maruti,6,Non-Luxury,5000.0,15.833333333333334,0.06717434869739479
Audi Q3 2.0 TDI Quattro Premium Plus,2825000,22000.0,Diesel,Dealer,Automatic,First Owner,15.73,1968.0,174.33,5.0,Audi,7,Luxury,3142.8571428571427,128.4090909090909,0.08858231707317074
Honda Civic ZX Diesel BSIV,2125000,5500.0,Diesel,Dealer,Manual,First Owner,26.8,1597.0,118.0,5.0,Honda,4,Non-Luxury,1375.0,386.3636363636364,0.07388854101440201
BMW X1 sDrive20d M Sport,3350000,18000.0,Diesel,Dealer,Automatic,First Owner,19.62,1998.0,190.0,5.0,BMW,6,Non-Luxury,3000.0,186.11111111111111,0.09509509509509509
Toyota Innova Crysta 2.8 GX AT 8S BSIV,1800000,20000.0,Diesel,Dealer,Automatic,First Owner,11.36,2755.0,171.5,8.0,Toyota,6,Non-Luxury,3333.3333333333335,90.0,0.062250453720508164
Hyundai Santro Asta BSIV,540000,7000.0,Petrol,Dealer,Manual,First Owner,20.3,1086.0,68.0,5.0,Hyundai,6,Non-Luxury,1166.6666666666667,77.14285714285714,0.06261510128913444
Force Gurkha Hard Top BS3 4WD,910000,20000.0,Diesel,Dealer,Manual,First Owner,17.0,2596.0,80.8,5.0,Force,6,Non-Luxury,3333.3333333333335,45.5,0.031124807395993836
Maruti Celerio VXI,484999,4875.0,Petrol,Dealer,Manual,First Owner,21.63,998.0,67.04,5.0,Maruti,5,Non-Luxury,975.0,99.48697435897436,0.06717434869739479
Hyundai Creta 1.6 CRDi AT SX Plus,1950000,2700.0,Diesel,Dealer,Automatic,First Owner,17.01,1582.0,126.2,5.0,Hyundai,4,Non-Luxury,675.0,722.2222222222222,0.0797724399494311
Maruti Vitara Brezza ZDi,950000,58511.0,Diesel,Dealer,Manual,First Owner,24.3,1248.0,88.5,5.0,Maruti,6,Non-Luxury,9751.833333333334,16.23626326673617,0.07091346153846154
Ford Figo 1.5D Titanium MT,365000,105000.0,Diesel,Dealer,Manual,First Owner,25.83,1498.0,99.0,5.0,Ford,9,Non-Luxury,11666.666666666666,3.4761904761904763,0.06608811748998665
Mahindra Thar CRDe ABS,900000,26235.0,Diesel,Dealer,Manual,First Owner,16.55,2498.0,105.0,6.0,Mahindra,6,Non-Luxury,4372.5,34.305317324185246,0.042033626901521216
Tata Nexon 1.5 Revotorq XZ Plus,919999,26766.0,Diesel,Dealer,Manual,First Owner,21.5,1497.0,108.5,5.0,Tata,7,Non-Luxury,3823.714285714286,34.37192707165807,0.07247828991315965
MG Hector Sharp DCT Dualtone,1900000,1600.0,Petrol,Dealer,Automatic,First Owner,13.96,1451.0,141.0,5.0,MG,4,Non-Luxury,400.0,1187.5,0.09717436250861475
Mercedes-Benz New C-Class C 220 CDI Elegance MT,2950000,46000.0,Diesel,Dealer,Manual,First Owner,15.8,2148.0,170.0,5.0,Mercedes-Benz,6,Luxury,7666.666666666667,64.1304347826087,0.07914338919925512
Mahindra Marazzo M2 BSIV,1075000,23000.0,Diesel,Dealer,Manual,First Owner,17.3,1497.0,121.0,7.0,Mahindra,5,Non-Luxury,4600.0,46.73913043478261,0.08082832331329326
Maruti Swift VXI Optional,600000,24522.0,Petrol,Dealer,Manual,First Owner,20.4,1197.0,81.8,5.0,Maruti,7,Non-Luxury,3503.1428571428573,24.467824810374356,0.0683375104427736
BMW 3 Series 320d,3200000,13663.0,Diesel,Dealer,Automatic,First Owner,22.69,1995.0,190.0,5.0,BMW,7,Non-Luxury,1951.857142857143,234.2091780721657,0.09523809523809523
Skoda Octavia Style Plus 2.0 TDI AT,2600000,11000.0,Diesel,Dealer,Automatic,First Owner,19.3,1968.0,141.0,5.0,Skoda,5,Non-Luxury,2200.0,236.36363636363637,0.07164634146341463
Maruti Vitara Brezza ZDi Plus,839000,63000.0,Diesel,Dealer,Manual,First Owner,24.3,1248.0,88.5,5.0,Maruti,8,Non-Luxury,7875.0,13.317460317460318,0.07091346153846154
Volkswagen Polo 1.2 MPI Comfortline,635000,2000.0,Petrol,Dealer,Manual,First Owner,16.2,1199.0,74.0,5.0,Volkswagen,5,Non-Luxury,400.0,317.5,0.061718098415346125
Mahindra Scorpio VLX 2WD AIRBAG BSIV,550000,300000.0,Diesel,Individual,Manual,Third Owner,12.05,2179.0,120.0,8.0,Mahindra,10,Non-Luxury,30000.0,1.8333333333333333,0.05507113354749885
Mahindra Logan Diesel 1.5 DLE,180000,190000.0,Diesel,Individual,Manual,Third Owner,19.2,1461.0,65.0,5.0,Mahindra,13,Non-Luxury,14615.384615384615,0.9473684210526315,0.044490075290896644
